ds,y,kc_centavos_lb,trm
2002-09-23,554671.575583125,41.5,2815.05
2002-09-24,540775.4836934999,40.25,2793.36
2002-09-25,544085.927306625,40.25,2810.46
2002-09-26,550232.6421075,41.25,2802.32
2002-09-27,545016.23561,40.0,2825.32
2002-09-30,549445.427421,40.5,2828.08
2002-10-01,544010.6877596874,39.25,2850.65
2002-10-02,564573.0889369999,41.0,2885.48
2002-10-03,567100.9820128124,41.25,2888.23
2002-10-04,557892.993884875,40.25,2881.78
2002-10-07,554869.7847,40.0,2876.4
2002-10-08,567422.6911863125,41.75,2869.73
2002-10-09,565679.4774839999,42.0,2850.98
2002-10-10,570219.1758724999,42.5,2854.04
2002-10-11,561667.53756575,41.0,2870.63
2002-10-14,555872.2805294999,40.5,2861.16
2002-10-15,599238.203124,46.0,2861.16
2002-10-16,652562.4769317498,53.0,2852.99
2002-10-17,631856.9959164374,50.25,2857.13
2002-10-18,625244.1486637499,49.5,2853.9
2002-10-21,592085.850910125,45.75,2836.34
2002-10-22,603871.90099775,48.5,2791.46
2002-10-23,587294.81206275,47.25,2758.76
2002-10-24,584220.772608,47.25,2744.32
2002-10-25,603731.9696326875,49.75,2747.07
2002-10-28,611321.959584875,50.5,2755.69
2002-10-29,584116.397629875,46.5,2770.73
2002-10-30,573018.1338667499,44.75,2781.72
2002-10-31,569461.2964108749,44.5,2773.73
2002-11-01,593432.7221624999,47.5,2778.6
2002-11-04,578091.2814008748,45.5,2778.47
2002-11-05,591490.7481883124,47.25,2778.47
2002-11-06,590662.6309113749,47.25,2774.58
2002-11-07,587982.4261513124,47.25,2761.99
2002-11-08,583939.7662312499,47.25,2743.0
2002-11-11,595478.0583675,48.75,2743.92
2002-11-12,584135.6191605,47.25,2743.92
2002-11-13,563635.21603125,45.0,2727.05
2002-11-14,563614.4719349374,45.25,2717.89
2002-11-15,566766.5204904999,45.5,2724.04
2002-11-18,579309.5475234375,47.75,2703.75
2002-11-19,574212.26628975,47.75,2679.96
2002-11-20,585962.973563,49.25,2683.04
2002-11-21,598211.5804843749,51.25,2671.7
2002-11-22,597027.1139421874,51.25,2666.41
2002-11-25,605396.0581453125,51.75,2687.25
2002-11-26,606471.53378625,51.0,2716.95
2002-11-27,614278.1207639999,51.5,2735.04
2002-11-29,619497.7239604999,51.5,2758.28
2002-12-02,625321.4894891249,51.5,2784.21
2002-12-03,649215.739761875,53.75,2812.94
2002-12-04,640570.8735868749,52.25,2826.1
2002-12-05,628423.3140453125,51.25,2806.63
2002-12-06,632098.2295704999,52.25,2788.72
2002-12-09,603828.8833499999,48.75,2782.4
2002-12-10,605085.51675,48.0,2815.0
2002-12-11,601510.0364762499,47.5,2816.42
2002-12-12,569272.8082903125,43.75,2801.01
2002-12-13,556131.40605275,42.25,2793.16
2002-12-16,555248.648647,41.75,2808.16
2002-12-17,564811.3256857499,43.0,2807.61
2002-12-18,572128.3767925,44.0,2805.55
2002-12-19,576774.4549854374,44.25,2818.81
2002-12-20,568951.9465176249,43.25,2818.54
2002-12-23,577874.705043625,44.5,2814.71
2002-12-24,580200.8133844999,44.5,2826.04
2002-12-26,579771.7254381248,44.5,2823.95
2002-12-27,583799.814197875,44.5,2843.57
2002-12-30,586000.6863438749,44.5,2854.29
2002-12-31,588156.3913376249,44.5,2864.79
2003-01-02,588156.3913376249,44.5,2864.79
2003-01-03,587976.2876624999,45.0,2844.82
2003-01-06,587302.5006749999,45.0,2841.56
2003-01-07,604921.57569525,47.25,2841.56
2003-01-08,615479.817789375,47.5,2881.83
2003-01-09,613984.21736025,46.75,2902.92
2003-01-10,614533.043730375,46.5,2915.01
2003-01-13,630602.3053378124,48.75,2905.77
2003-01-14,628756.149660375,48.5,2906.49
2003-01-15,626011.9420259374,48.25,2903.05
2003-01-16,636529.171298625,49.5,2905.41
2003-01-17,643537.2655806876,49.75,2928.19
2003-01-21,643069.148970875,49.75,2926.06
2003-01-22,652857.3104095624,50.75,2933.81
2003-01-23,670016.0538843749,52.5,2947.05
2003-01-24,665430.37539,52.5,2926.88
2003-01-27,660911.6208914999,52.0,2924.73
2003-01-28,652019.327458125,50.25,2948.3
2003-01-29,651758.975615,49.75,2965.6
2003-01-30,644420.8083823124,49.25,2950.71
2003-01-31,645173.2245199999,50.0,2926.46
2003-02-03,662395.3163726251,51.75,2940.26
2003-02-04,670331.6590162499,52.25,2957.4
2003-02-05,664281.975053125,51.25,2966.78
2003-02-06,656932.240454875,50.5,2961.29
2003-02-07,667581.3680085001,51.75,2963.28
2003-02-10,667532.6459064999,52.0,2954.03
2003-02-11,679069.9184059999,53.0,2968.88
2003-02-12,671648.5681049374,52.25,2963.21
2003-02-13,660896.4916867501,51.0,2960.77
2003-02-14,638238.6956515624,48.25,2959.75
2003-02-18,632811.0521108748,48.25,2934.58
2003-02-19,631745.7935057498,48.25,2929.64
2003-02-20,625332.857061,47.25,2937.44
2003-02-21,631573.8607035,48.0,2938.23
2003-02-24,625860.8084355,47.25,2939.92
2003-02-25,615614.0584790624,45.75,2949.05
2003-02-26,606022.0531048749,44.5,2951.81
2003-02-27,599522.8126765625,43.75,2949.85
2003-02-28,600835.7327809375,43.75,2956.31
2003-03-03,588925.9483958124,42.25,2957.87
2003-03-04,593422.5740210625,42.75,2959.97
2003-03-05,589760.1972721249,42.25,2962.06
2003-03-06,599702.372086125,43.5,2960.77
2003-03-07,601608.0387246875,43.75,2960.11
2003-03-10,603573.9741625,44.0,2959.75
2003-03-11,608099.742108375,44.5,2961.93
2003-03-12,593981.9205622501,42.75,2962.76
2003-03-13,589746.2599400624,42.25,2961.99
2003-03-14,591267.4408506249,42.5,2959.39
2003-03-17,593200.038300375,42.75,2958.86
2003-03-18,574389.3110546248,40.5,2956.47
2003-03-19,582412.543284,41.5,2955.84
2003-03-20,592554.48422775,42.75,2955.64
2003-03-21,606598.9608222499,44.5,2954.62
2003-03-24,613004.2775491249,45.25,2956.06
2003-03-25,600784.923179375,43.75,2956.06
2003-03-26,587163.940308,42.0,2959.26
2003-03-27,587279.0214719999,42.0,2959.84
2003-03-28,585020.3813925625,41.75,2958.73
2003-03-31,599191.9474406249,43.5,2958.25
2003-04-01,605285.6893565624,44.25,2958.15
2003-04-02,611484.4262999998,45.0,2958.56
2003-04-03,625316.6944406249,46.75,2956.5
2003-04-04,634348.8710129999,48.0,2951.14
2003-04-07,631383.6640024375,47.75,2946.79
2003-04-08,640580.9735022499,49.0,2942.41
2003-04-09,633617.5434435,48.25,2938.32
2003-04-10,625729.3028525,47.75,2920.4
2003-04-11,621867.7731337498,47.5,2911.74
2003-04-14,624287.550266875,47.5,2923.07
2003-04-15,601891.3117263749,44.5,2931.69
2003-04-16,611473.6236619999,46.0,2919.58
2003-04-17,617175.8388448125,46.75,2918.01
2003-04-21,617175.8388448125,46.75,2918.01
2003-04-22,647781.3450955,50.5,2920.04
2003-04-23,654927.6897198749,51.5,2916.03
2003-04-24,649786.943025,51.0,2911.0
2003-04-25,643162.2321609374,50.25,2908.25
2003-04-28,642168.32746,50.0,2912.83
2003-04-29,633345.989375,49.25,2900.0
2003-04-30,648591.8460807499,51.5,2887.82
2003-05-01,667951.1792346248,54.5,2868.43
2003-05-02,667951.1792346248,54.5,2868.43
2003-05-05,667371.3503957499,54.5,2865.94
2003-05-06,657731.5529936249,53.5,2858.37
2003-05-07,667253.196542625,54.75,2856.98
2003-05-08,663450.1857059998,54.0,2866.06
2003-05-09,661326.8679579374,54.25,2848.41
2003-05-12,657426.9434039999,54.0,2840.04
2003-05-13,655996.365486,54.0,2833.86
2003-05-14,639676.00455,52.5,2813.6
2003-05-15,629715.200697,51.0,2821.08
2003-05-16,625412.6574155623,50.25,2827.99
2003-05-19,628683.9345765001,51.0,2816.46
2003-05-20,635758.0985641874,50.25,2874.77
2003-05-21,663558.7425726873,52.75,2909.83
2003-05-22,652119.362090625,51.25,2912.46
2003-05-23,650652.7730828124,51.25,2905.91
2003-05-27,642247.3148609374,51.25,2868.37
2003-05-28,598870.6585228124,46.25,2850.03
2003-05-29,598156.6854463749,45.5,2874.91
2003-05-30,584359.58099475,44.25,2855.88
2003-06-02,575974.6739649375,43.25,2853.33
2003-06-03,593666.7287966249,45.5,2853.33
2003-06-04,590214.0871934999,45.25,2846.16
2003-06-05,588986.9681437499,45.0,2849.71
2003-06-06,586816.79533125,45.0,2839.21
2003-06-09,584073.5811536999,44.94,2828.2
2003-06-10,600012.4794468749,47.25,2818.5
2003-06-11,609738.2639184374,48.75,2809.63
2003-06-12,620039.1304064374,49.75,2821.27
2003-06-13,626343.7028887498,50.25,2832.2
2003-06-16,616225.9920966874,49.25,2821.61
2003-06-17,611689.2492768749,48.75,2818.62
2003-06-18,611984.213654,48.5,2828.96
2003-06-19,604286.47978875,47.5,2829.42
2003-06-20,590219.62630125,45.75,2827.4
2003-06-23,586108.12023225,45.25,2826.36
2003-06-24,588055.3232895,45.5,2826.36
2003-06-25,595443.624958875,46.75,2815.26
2003-06-26,584018.9396469999,45.5,2806.96
2003-06-27,585125.8242334999,45.5,2812.28
2003-06-30,603643.22678825,47.75,2817.32
2003-07-01,605584.201794,48.0,2817.32
2003-07-02,605650.8364335,48.0,2817.63
2003-07-03,625840.0850074999,50.75,2812.4
2003-07-07,626449.8140051248,50.75,2815.14
2003-07-08,614116.60479125,49.0,2820.85
2003-07-09,621953.5052939999,49.5,2838.88
2003-07-10,631553.757324875,50.5,2846.89
2003-07-11,619673.3150540624,48.75,2855.41
2003-07-14,621977.976576,49.0,2856.96
2003-07-15,633140.40856,50.0,2871.88
2003-07-16,632807.9449745625,49.75,2879.37
2003-07-17,636819.91934,50.0,2888.57
2003-07-18,641750.8964418749,50.75,2883.9
2003-07-21,641036.5788935624,50.75,2880.69
2003-07-22,638528.403387875,50.5,2878.33
2003-07-23,612798.2695889999,47.25,2878.56
2003-07-24,616698.355355775,47.63,2882.7
2003-07-25,616331.924363265,47.46,2887.31
2003-07-28,616547.52131808,47.46,2888.32
2003-07-29,637611.3434728124,50.25,2883.15
2003-07-30,649260.4246534999,52.0,2873.17
2003-07-31,648909.7798425,51.75,2880.4
2003-08-01,654681.1994249999,52.5,2879.6
2003-08-04,668267.3906369999,54.0,2886.87
2003-08-05,670052.1407579998,54.0,2894.58
2003-08-06,657568.2939931875,52.25,2901.09
2003-08-07,660352.99774125,53.0,2887.05
2003-08-08,666320.0429015625,53.75,2887.05
2003-08-11,657637.9806534998,53.0,2875.18
2003-08-12,647357.5689054375,51.75,2873.51
2003-08-13,656110.0687624998,53.0,2868.5
2003-08-14,664517.332017,54.0,2870.67
2003-08-15,663160.8293309999,54.0,2864.81
2003-08-18,650529.76217625,52.5,2861.34
2003-08-19,642644.5529377499,51.5,2861.34
2003-08-20,646406.8678670625,51.75,2869.29
2003-08-21,644681.1877831875,51.75,2861.63
2003-08-22,656624.7373014999,53.5,2853.56
2003-08-25,653792.117515625,53.5,2841.25
2003-08-26,650428.4323294999,53.0,2843.66
2003-08-27,651617.8248194999,53.0,2848.86
2003-08-28,644225.7339594999,52.0,2850.89
2003-08-29,651023.1285745,53.0,2846.26
2003-09-02,647976.4539654999,53.0,2832.94
2003-09-03,653739.1928567499,53.5,2841.02
2003-09-04,646494.2879395,53.0,2826.46
2003-09-05,655914.4914107498,54.5,2816.74
2003-09-08,656780.7417242499,54.5,2820.46
2003-09-09,692343.4118287499,59.0,2822.85
2003-09-10,699465.29895,60.0,2820.2
2003-09-11,700725.23928,60.0,2825.28
2003-09-12,711599.1829581249,61.25,2829.82
2003-09-15,696733.6645389999,59.5,2824.88
2003-09-16,661620.3786637499,55.0,2824.53
2003-09-17,636156.4182826874,51.75,2823.79
2003-09-18,645766.9286859999,53.0,2823.28
2003-09-19,638375.4716542499,51.75,2833.64
2003-09-22,644773.1962209999,52.25,2844.64
2003-09-23,661901.5503869999,54.0,2859.37
2003-09-24,659583.91605425,53.5,2866.42
2003-09-25,676767.77152875,55.5,2872.3
2003-09-26,674575.1322605624,55.25,2871.39
2003-09-29,664535.98861375,53.75,2879.32
2003-09-30,670841.3602708124,54.25,2889.39
2003-10-01,666587.7664428125,53.75,2888.21
2003-10-02,689046.4301764999,56.0,2907.41
2003-10-03,682499.315047,55.25,2905.12
2003-10-06,681010.45248775,55.75,2881.88
2003-10-07,664987.2467699999,54.0,2872.7
2003-10-08,664109.9182409998,54.0,2868.91
2003-10-09,662465.8986598125,53.25,2887.59
2003-10-10,656389.1529861874,52.75,2878.39
2003-10-13,646307.7426403124,51.75,2868.85
2003-10-14,640378.31380875,51.0,2868.85
2003-10-15,646302.1057025498,51.85,2865.32
2003-10-16,649380.1906349999,52.0,2873.7
2003-10-17,651987.084890625,52.5,2867.75
2003-10-20,643475.5568889999,51.5,2865.04
2003-10-21,651211.8164887499,52.5,2864.34
2003-10-22,659084.5834031249,53.5,2864.25
2003-10-23,650523.6236874375,52.25,2870.01
2003-10-24,660994.473266875,53.5,2872.55
2003-10-27,661556.6375879999,54.0,2857.88
2003-10-28,681220.7663463125,55.75,2882.77
2003-10-29,684377.6375081249,56.25,2879.34
2003-10-30,674274.4220925624,55.25,2870.11
2003-10-31,663668.3190761249,53.5,2884.17
2003-11-03,652345.9901371875,52.25,2878.05
2003-11-04,654328.8046968749,52.5,2878.05
2003-11-05,664237.2350459999,54.0,2869.46
2003-11-06,661200.1505339999,54.0,2856.34
2003-11-07,662664.1904499375,54.25,2854.17
2003-11-10,666138.8851424999,55.0,2843.82
2003-11-11,660643.6052380999,54.4,2840.41
2003-11-12,663383.2410418125,54.75,2840.41
2003-11-13,662655.8748988749,54.5,2845.69
2003-11-14,671570.0216279998,55.5,2850.24
2003-11-17,665836.71441375,55.0,2842.53
2003-11-18,665836.71441375,55.0,2842.53
2003-11-19,665314.1988054374,55.25,2831.97
2003-11-20,664052.6256787499,55.25,2826.6
2003-11-21,649506.060658125,53.25,2831.1
2003-11-24,644870.9848968749,52.5,2836.45
2003-11-25,649138.3989364998,53.0,2838.02
2003-11-26,649408.2995399998,53.0,2839.2
2003-11-28,649293.9348774998,53.0,2838.7
2003-12-01,648687.80216625,53.0,2836.05
2003-12-02,664635.2516292499,55.25,2829.08
2003-12-03,679297.8485562499,57.5,2817.14
2003-12-04,680767.1520024374,57.75,2815.19
2003-12-05,671102.9866598749,56.5,2815.33
2003-12-08,675260.348824875,57.25,2808.42
2003-12-09,686869.4092631249,58.75,2808.42
2003-12-10,688436.7700732499,58.5,2822.78
2003-12-11,684709.3983709373,58.25,2815.45
2003-12-12,675233.9002743125,57.25,2808.31
2003-12-15,680191.6221725624,57.75,2812.81
2003-12-16,655638.6590015625,54.75,2807.25
2003-12-17,654248.8183274999,55.0,2793.06
2003-12-18,664381.1485059374,56.25,2795.21
2003-12-19,663986.4044055,56.0,2801.67
2003-12-22,672958.6842082499,57.0,2806.89
2003-12-23,673486.13954325,57.0,2809.09
2003-12-24,672824.4228502499,57.0,2806.33
2003-12-26,670561.1599582499,57.0,2796.89
2003-12-29,670158.3758842499,57.0,2795.21
2003-12-30,666708.3384885,57.0,2780.82
2003-12-31,666082.5846592499,57.0,2778.21
2004-01-02,666082.5846592499,57.0,2778.21
2004-01-05,666022.6465529999,57.0,2777.96
2004-01-06,694970.60236725,60.75,2778.92
2004-01-07,691679.462958,60.75,2765.76
2004-01-08,689946.3629499375,60.75,2758.83
2004-01-09,684170.2585499373,60.25,2750.89
2004-01-12,686923.394895375,60.5,2754.33
2004-01-13,700206.4439679374,62.25,2754.33
2004-01-14,696525.8928828749,61.5,2762.31
2004-01-15,685110.27407075,60.5,2747.06
2004-01-16,681193.3326061874,60.75,2723.83
2004-01-20,682411.2542568749,60.75,2728.7
2004-01-21,726194.594090625,66.5,2730.75
2004-01-22,725080.117344,66.0,2740.76
2004-01-23,736979.1128700001,67.5,2742.88
2004-01-26,732600.48953025,66.75,2747.72
2004-01-27,758680.1658301248,69.5,2766.89
2004-01-28,759712.63071275,70.75,2736.28
2004-01-29,740625.69213875,68.75,2721.56
2004-01-30,732576.9000962499,67.0,2740.55
2004-02-02,733090.1356322499,67.0,2742.47
2004-02-03,735708.2183343751,67.5,2738.15
2004-02-04,741946.7831159999,68.0,2747.28
2004-02-05,729596.9083528124,66.25,2750.67
2004-02-06,729127.4276343749,66.25,2748.9
2004-02-09,723714.9753033749,65.25,2757.14
2004-02-10,717634.5368912499,65.0,2741.17
2004-02-11,736880.800596875,67.75,2735.5
2004-02-12,737268.703485875,67.75,2736.94
2004-02-13,742784.3458117499,68.5,2736.42
2004-02-17,739510.7331315,68.5,2724.36
2004-02-18,729541.8273,67.5,2715.2
2004-02-19,695092.4627377499,63.5,2697.66
2004-02-20,694108.182581,63.5,2693.84
2004-02-23,692023.79704425,63.0,2700.19
2004-02-24,679544.5593131249,62.5,2665.83
2004-02-25,699755.3580476249,65.75,2651.94
2004-02-26,699345.629420625,65.25,2664.3
2004-02-27,719990.352486625,67.25,2686.54
2004-03-01,720712.73756625,67.5,2682.34
2004-03-02,709961.6807848124,66.75,2662.81
2004-03-03,703825.8168479999,66.0,2660.42
2004-03-04,693735.8291524375,64.25,2670.97
2004-03-05,702524.3538781874,65.25,2676.41
2004-03-08,705388.8855385624,65.75,2673.29
2004-03-09,707854.98036,66.0,2675.65
2004-03-10,697724.4483247497,64.5,2679.22
2004-03-11,706673.6760696248,65.5,2685.17
2004-03-12,719063.0755357499,67.25,2683.08
2004-03-15,711740.0443972499,66.75,2669.48
2004-03-16,718767.0226274998,68.0,2661.45
2004-03-17,719046.5822223749,68.5,2648.97
2004-03-18,712079.790118125,67.5,2650.21
2004-03-19,713469.56878725,67.0,2669.07
2004-03-22,715394.1676000624,67.25,2669.39
2004-03-23,719072.2867136875,67.75,2669.39
2004-03-24,712247.9612874999,67.0,2664.5
2004-03-25,703742.3650915625,65.75,2667.05
2004-03-26,679294.018029,62.0,2679.33
2004-03-29,683387.6115604999,62.75,2673.68
2004-03-30,689751.0680651249,63.5,2676.93
2004-03-31,693758.1991559998,64.0,2678.16
2004-04-01,696624.0466989375,64.25,2682.09
2004-04-02,693746.2184241876,64.25,2671.01
2004-04-05,688913.6087109374,63.75,2666.55
2004-04-06,678020.6432958748,62.25,2667.06
2004-04-07,686174.678385625,63.5,2663.05
2004-04-08,688807.8902924999,64.0,2659.05
2004-04-12,688807.8902924999,64.0,2659.05
2004-04-13,680678.078465,63.25,2648.8
2004-04-14,668148.5685084375,61.75,2642.55
2004-04-15,674475.8210189998,63.0,2631.72
2004-04-16,678586.0594314998,64.0,2619.59
2004-04-19,676936.3216171875,63.75,2620.19
2004-04-20,674897.909296875,63.75,2612.3
2004-04-21,673518.726582625,63.25,2620.94
2004-04-22,662707.077198375,61.5,2628.19
2004-04-23,663798.1849730001,62.0,2618.21
2004-04-26,668560.5224237499,62.5,2622.74
2004-04-27,666317.32157375,62.5,2613.94
2004-04-28,675332.136763625,63.5,2620.97
2004-04-29,673746.4500497499,62.75,2635.96
2004-04-30,667447.561353375,61.5,2646.99
2004-05-03,669512.6978017499,61.5,2655.18
2004-05-04,673481.5925145,61.5,2670.92
2004-05-05,688458.9058359374,63.75,2664.79
2004-05-06,684984.2662588749,63.5,2658.43
2004-05-07,684025.3254532499,62.25,2690.68
2004-05-10,679105.1372105,61.0,2708.02
2004-05-11,700122.4686142498,63.0,2731.79
2004-05-12,703306.82174225,63.5,2729.54
2004-05-13,695649.721779375,62.5,2729.01
2004-05-14,700763.1725228749,62.75,2741.66
2004-05-17,695198.8012055624,62.75,2719.89
2004-05-18,674821.298751875,60.25,2713.3
2004-05-19,696619.9268153124,62.75,2725.45
2004-05-20,705370.7180918751,63.5,2737.55
2004-05-21,699693.146427,62.0,2759.79
2004-05-24,705290.387250625,62.5,2766.83
2004-05-25,737695.6212594374,66.75,2766.83
2004-05-26,741595.17378375,67.5,2760.06
2004-05-27,757271.2414141874,69.75,2754.83
2004-05-28,754819.2354924374,69.75,2745.91
2004-06-01,749049.3246967499,69.75,2724.92
2004-06-02,774824.9218936875,72.75,2736.39
2004-06-03,776117.0703439999,73.25,2727.68
2004-06-04,765318.3455444999,72.0,2722.69
2004-06-07,761390.0365080625,71.75,2715.37
2004-06-08,742348.8369096249,69.5,2707.33
2004-06-09,743840.1865558124,69.75,2705.97
2004-06-10,756882.8080385001,71.0,2719.34
2004-06-14,761224.8071285001,71.0,2734.94
2004-06-15,753687.92785,70.0,2734.94
2004-06-16,738643.8765474999,68.0,2735.05
2004-06-17,738042.6422263125,68.25,2725.87
2004-06-18,719623.7586278124,66.25,2713.07
2004-06-21,702262.5759214998,64.0,2710.99
2004-06-22,702262.5759214998,64.0,2710.99
2004-06-23,705557.9041087498,64.5,2709.3
2004-06-24,709051.1727248125,64.75,2715.53
2004-06-25,703813.0851674997,64.5,2702.6
2004-06-28,683794.198604,62.0,2697.08
2004-06-29,690698.7928664999,63.0,2695.02
2004-06-30,686287.8856226249,62.25,2699.58
2004-07-01,694172.598821625,63.5,2694.09
2004-07-02,689273.9262921874,63.25,2682.25
2004-07-06,687179.5717393749,63.25,2674.1
2004-07-07,655578.3419762499,59.0,2672.95
2004-07-08,661622.2732590624,59.75,2675.05
2004-07-09,651140.8966191249,58.25,2677.42
2004-07-12,656406.5281475624,59.25,2668.83
2004-07-13,654857.26588975,59.0,2670.01
2004-07-14,654093.9093253124,58.75,2674.41
2004-07-15,656607.4999288749,59.5,2662.19
2004-07-16,657282.3616686249,60.25,2642.78
2004-07-19,653681.059783125,60.25,2628.3
2004-07-20,656574.1963879999,60.5,2632.64
2004-07-21,669270.3825059999,62.25,2632.64
2004-07-22,654884.8098608749,60.25,2633.14
2004-07-23,656991.751416,61.0,2619.84
2004-07-26,644666.5477285,59.0,2628.46
2004-07-27,639329.217824,58.0,2636.32
2004-07-28,634697.8899167499,57.25,2639.72
2004-07-29,635243.3404625,57.5,2634.44
2004-07-30,631652.910109375,57.5,2619.55
2004-08-02,620939.3525362499,56.25,2612.44
2004-08-03,621210.314113125,56.25,2613.58
2004-08-04,621168.2885443749,56.5,2605.85
2004-08-05,620214.4114753124,56.25,2609.39
2004-08-06,618468.8278065,56.0,2609.61
2004-08-09,624053.9845567498,57.0,2602.91
2004-08-10,624596.9480155625,57.25,2597.71
2004-08-11,623111.7575264999,57.0,2598.98
2004-08-12,625017.7893052498,57.0,2606.93
2004-08-13,616135.9953746249,55.5,2614.97
2004-08-16,620340.38484,56.25,2609.92
2004-08-17,663494.4985679999,62.25,2609.92
2004-08-18,666824.8526554999,62.75,2608.88
2004-08-19,647301.78513,60.0,2609.88
2004-08-20,655723.7780018748,61.25,2607.62
2004-08-23,657255.5204201251,61.5,2606.57
2004-08-24,677775.4551046875,64.75,2595.75
2004-08-25,674294.3945718748,64.5,2589.25
2004-08-26,672490.5951561875,64.75,2575.51
2004-08-27,679555.596192,66.0,2568.68
2004-08-30,681092.6572559999,66.0,2574.49
2004-08-31,657414.1152713749,63.5,2551.43
